0,1,title
-0.429759462259791,-0.2566588806388212,#Horror
0.964884373059577,-0.1907435414899568,'Crocodile' Dundee II
-0.6810313082210601,-0.0791898064453029,'G' Men
-0.5732732931608459,-0.1239932721374598,'Gung Ho!': The Story of Carlson's Makin Island Raiders
-0.7867053738538476,0.43511682743428565,'Northwest Passage' (Book I -- Rogers' Rangers)
0.7155544802234926,0.7789093324135753,'Til There Was You
-0.2911072866601498,1.0621691577926964,(500) Days of Summer
0.1897076300564121,-0.3267062589606261,...E tu vivrai nel terrore! L'aldil
-0.5307911411130386,-0.15976921377958062,.45
0.33586280393064,-0.4265930304594092,.com for Murder
0.36416876342524623,-0.8454659749661185,1 - Nenokkadine
0.09456795651901302,0.040392788222968753,1 chance sur 2
-0.6548102791770117,-0.11554325853654603,10 Cloverfield Lane
0.21323282043749,-0.3819233475028589,10 Questions for the Dalai Lama
0.7540066983856861,0.7359279626611113,10 Rules for Sleeping Around
-0.2700957303336503,1.069662994646667,10 Things I Hate About You
-0.5883594575399879,-0.1236939943329217,10 to Midnight
-0.35393030139039955,-0.6640284360753332,"10,000 BC"
0.32656192362993175,-0.39055198754629766,100 Feet
0.3937124766615383,-0.4480626960212493,100 Ghost Street: The Return of Richard Speck
0.7748196310758442,0.29992892308731384,100 Mile Rule
0.13724151389495193,0.19874497677162312,100 Rifles
0.38146617820350964,-0.4542225224643424,100 Tears
0.8328595667400196,0.27112390101693123,101 Dalmatians
0.878889927315692,0.22772553176637267,102 Dalmatians
-0.580850525064487,-0.13355255924629278,10th & Wolf
-0.16161056145956385,0.5516189918130437,11:14
-0.6214692062366151,-0.15225719562258458,12
-0.6165924384418839,-0.14675450315264205,12 Angry Men
0.41790548973089925,-0.8306167189778947,12 Rounds
0.46236830212103336,-0.8577615050651891,12 Rounds 2: Reloaded
-0.634898733683472,-0.15095525327255083,12 Years a Slave
-0.6538321091702132,-0.1302296710883509,12 and Holding
0.37647763304259446,-0.4457225705884669,12 to the Moon
-0.6025913792078404,-0.1586853008514476,120
-0.6503725603075661,-0.13449058743961817,127 Hours
0.5982936847090373,0.8570100742409792,13 Going on 30
-0.4969147039269071,-0.5975154716886453,13 Hours
0.7525909940544552,0.296199342944338,13 Moons
0.23707416288580763,-0.3415076509670017,13 Sins
0.20354763110635,-0.34120510861979375,1408
-0.5912153555218531,-0.1269749840680058,1492: Conquest of Paradise
-0.4461212304402069,-0.5982180212948756,15 Minutes
-0.49414419557232403,-0.5752103205225956,16 Blocks
-0.555102658752335,-0.1646284706607152,1612: Khroniki smutnogo vremeni
-0.08406770959867133,0.5254853030161424,17 Again
-0.6209279194502316,-0.14220058823879644,1776
0.8826578044656607,-0.14990568591600756,1941
-0.20956095627012256,1.0572197488893944,2 Days in New York
0.4117963592580232,-0.8271829928695906,2 Fast 2 Furious
0.002364122964506691,0.08299398924369066,2 Guns
0.6287047658916591,0.8287385491111485,20 Dates
0.7571395086059861,0.26979133926760007,20 Year Old Virgins
-0.4332115847149171,-0.2529464642179383,20 Years After
0.3126668575603655,-0.7669551138615349,"20,000 Leagues Under the Sea"
-0.6767913598033884,-0.08800871430340486,"20,000 Leagues Under the Sea"
-0.6086686232826769,-0.1383660602158009,20-seiki shnen: Dai 2 sh - Saigo no kib
0.20338549052732705,-0.341231747897142,20-seiki shnen: Honkaku kagaku bken eiga
-0.18517333355556623,1.044664523094715,200 Cigarettes
0.7399142330577883,0.3101468029056668,200 Motels
0.8170936026467932,0.2619072493826561,2001 Maniacs
0.17726727516213153,-0.34143202791070665,2001: A Space Odyssey
0.8713824476074085,0.20791917911493424,2001: A Space Travesty
-0.4480179937126044,-0.5979949389966973,2009 loseuteu maemorijeu
0.16586500916853483,-0.31213048107723085,2010
0.30825991031587535,-0.4316726236514528,2016: Obama's America
-0.7691247795027241,0.40874208373204773,2046
-0.15732932400969787,0.526341933805099,20th Century Women
-0.6318076622584197,-0.11044422148693664,21
0.7782900716218009,0.29521623101553107,21 & Over
-0.658806288460542,-0.1298593237106889,21 Grams
0.7862064837512872,-0.12329402839104286,21 Jump Street
0.8200034376250225,-0.1423866011233714,22 Jump Street
-0.585630543298061,-0.1460230722879854,23 Blast
0.14075985028103596,-0.293551870751001,23 Paces to Baker Street
0.4686815421887085,-0.8988583009883815,24 Hours
0.3715872737465858,-0.42628134231254927,247F
-0.13655173405180435,0.535414208597945,25 Watts
-0.6578744030678726,-0.1291404036940621,25th Hour
0.5988686735982495,0.8551472696812991,27 Dresses
-0.08289259775731,0.5279764302134339,28 Days
-0.6574562476669593,-0.13046371963985376,28 Days Later...
-0.6518328685344525,-0.11382644904708536,28 Weeks Later
0.025344602067029785,0.4593649914315402,29 Palms
0.37795490949070765,-0.429247116035635,2:13
-0.48495570009241795,-0.2008177646244244,3 Backyards
-0.44240540185497257,-0.6036969021524374,3 Days to Kill
0.8516036135818904,0.22269743016676494,3 Geezers!
-0.6828101765851586,-0.08400861962331803,3 Godfathers
-0.07401714121177383,0.5286506515074938,3 Men and a Baby
0.9461832866870421,-0.19782152710170342,3 Ninjas
1.0006609553251218,-0.23378950195893508,3 Ninjas Kick Back
0.875821356342526,0.22648855494891618,3 Strikes
-0.6317930753497073,-0.13806532034715338,3 Women
0.7557660220309472,0.7480555222439329,30 Beats
0.2290715746610937,-0.3374102896272492,30 Days of Night
0.8691703035978126,-0.14575570695971957,30 Minutes or Less
0.8471600861880243,0.22125522314556278,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo
0.3305297861656754,-0.824686214408717,300
