"0","1","title","cluster"
-0.08204478204753081,1.8583362312551608,"#Horror","cluster_1"
-3.0657116162338083,-9.878965283026623,"'Crocodile' Dundee II","cluster_0"
3.357019096188981,-3.5780749916766754,"'G' Men","cluster_2"
8.928552912497247,-3.603021853895132,"'Gung Ho!': The Story of Carlson's Makin Island Raiders","cluster_2"
-6.857207278133937,-4.379126700724027,"'Northwest Passage' (Book I -- Rogers' Rangers)","cluster_0"
-5.104165495311594,-3.3331751586240697,"'Til There Was You","cluster_0"
7.8718724618124565,-0.7521296972869317,"(500) Days of Summer","cluster_2"
-0.812241114316348,-4.742853085450525,"...E tu vivrai nel terrore! L'aldil","cluster_0"
9.423793359265925,-6.055805799163409,".45","cluster_2"
6.415943798109259,4.7934587101303725,".com for Murder","cluster_3"
2.730271619954702,4.199717410014333,"1 - Nenokkadine","cluster_3"
-5.1703852035453455,-9.987939024602296,"1 chance sur 2","cluster_0"
6.687829254071774,3.256619507394923,"10 Cloverfield Lane","cluster_3"
1.4259687733124002,10.69267173938741,"10 Questions for the Dalai Lama","cluster_3"
-6.106675926602621,-1.4102676097114006,"10 Rules for Sleeping Around","cluster_0"
6.445906286261016,6.527963166687256,"10 Things I Hate About You","cluster_3"
0.8207329967262916,-0.5633314220825717,"10 to Midnight","cluster_2"
2.3728063334206855,6.923724755499377,"10,000 BC","cluster_3"
4.271776891978088,-10.241341756705934,"100 Feet","cluster_2"
-5.005823207357937,9.839633780323924,"100 Ghost Street: The Return of Richard Speck","cluster_1"
-1.4255966734910583,-5.968536613941696,"100 Mile Rule","cluster_0"
-7.393466882630142,3.4685745550756764,"100 Rifles","cluster_1"
-4.803597888949652,-2.2928380941706012,"100 Tears","cluster_0"
5.927248596150626,-4.085152856822856,"101 Dalmatians","cluster_2"
-5.961192685383213,-8.218205554212556,"102 Dalmatians","cluster_0"
10.556124944245598,0.15311126325210603,"10th & Wolf","cluster_3"
-7.710423348905422,7.94243734842269,"11:14","cluster_1"
1.0901026143618162,1.6394370139792998,"12","cluster_3"
4.720135678793729,-5.612509637261564,"12 Angry Men","cluster_2"
-10.469901578718714,-4.5494876758839995,"12 Rounds","cluster_0"
-2.3665445960019675,3.580595288330854,"12 Rounds 2: Reloaded","cluster_1"
1.7239019183532822,2.6878701813486563,"12 Years a Slave","cluster_3"
2.399389194730027,-9.313132113023066,"12 and Holding","cluster_2"
-4.963959534309997,1.03384803033114,"12 to the Moon","cluster_1"
0.8234994375410806,1.4858495606266364,"120","cluster_3"
1.945023624254942,-9.82185249437891,"127 Hours","cluster_2"
9.76746692800122,5.211201266919368,"13 Going on 30","cluster_3"
-2.7021318608145717,9.871665552512018,"13 Hours","cluster_1"
3.3107677371005133,-0.44320375494596814,"13 Moons","cluster_2"
-7.51870674984114,-0.9231351460146027,"13 Sins","cluster_0"
-1.1788686249042812,-4.4107595661723025,"1408","cluster_0"
1.0408437105362618,-0.6667362417122303,"1492: Conquest of Paradise","cluster_2"
3.6209479835198373,5.830688884594321,"15 Minutes","cluster_3"
5.0734367681282455,5.688882402181366,"16 Blocks","cluster_3"
-5.610673869364326,7.903849636531897,"1612: Khroniki smutnogo vremeni","cluster_1"
0.16480751034210603,6.834556732892402,"17 Again","cluster_1"
4.4481644038590185,-5.12495980039273,"1776","cluster_2"
0.5360143197379247,4.660063333423705,"1941","cluster_3"
6.659892737223879,8.869263798866172,"2 Days in New York","cluster_3"
-10.466665673376522,-4.544841079776904,"2 Fast 2 Furious","cluster_0"
-5.1728553677053535,-9.986808916868679,"2 Guns","cluster_0"
-3.388832874203559,2.8902124406064558,"20 Dates","cluster_1"
2.47074771875427,-2.3034656798230535,"20 Year Old Virgins","cluster_2"
-0.08335316039147111,1.8598046304031655,"20 Years After","cluster_1"
-0.05836963446426044,3.153081263959921,"20,000 Leagues Under the Sea","cluster_1"
3.3707709328717756,-3.4933673831435494,"20,000 Leagues Under the Sea","cluster_2"
3.8370659169272416,2.683354066516816,"20-seiki shnen: Dai 2 sh - Saigo no kib","cluster_3"
-1.1962925316807105,-4.410196567670454,"20-seiki shnen: Honkaku kagaku bken eiga","cluster_0"
4.750030584319784,-3.2958260960114663,"200 Cigarettes","cluster_2"
3.170020752545751,-0.42184583337982123,"200 Motels","cluster_2"
0.5354151444586168,-1.9742738464671323,"2001 Maniacs","cluster_2"
0.35444447943323587,-3.7079211946005928,"2001: A Space Odyssey","cluster_2"
3.9189536314153544,-2.055839477117154,"2001: A Space Travesty","cluster_2"
3.6038363677579994,5.863788744816262,"2009 loseuteu maemorijeu","cluster_3"
2.466271306357454,-7.319121822366041,"2010","cluster_2"
1.7680065643771488,10.218778826843876,"2016: Obama's America","cluster_3"
-3.657831028758369,1.0555673587428656,"2046","cluster_1"
-4.383749609891041,4.621366536808245,"20th Century Women","cluster_1"
-1.3124011709764103,-10.853955436277056,"21","cluster_0"
-1.2695325417302834,-6.036978299198088,"21 & Over","cluster_0"
2.2632614730892806,-9.391130531253348,"21 Grams","cluster_2"
2.0266285926396246,-3.9288409655238152,"21 Jump Street","cluster_2"
2.008426448730241,-3.899451488784062,"22 Jump Street","cluster_2"
3.134535959012226,2.8367427552160813,"23 Blast","cluster_3"
2.5477926097074794,-7.265275978515698,"23 Paces to Baker Street","cluster_2"
4.298152045971666,4.183503146158976,"24 Hours","cluster_3"
-2.313223743192277,-7.191615445686336,"247F","cluster_0"
-6.623258860766762,1.476879152291106,"25 Watts","cluster_1"
2.321639119378867,-9.334072684248444,"25th Hour","cluster_2"
