0,1,title
-0.4569766649268499,0.7674097009371953,#1
0.1377286831364706,-0.1930570342178054,#1 Serial Killer
0.9027051871118873,0.5342565709993351,#54 Meets #47
0.2314034864221518,-0.06848475479873319,#Hommes: True Story of the Thieves' World
-0.6943615526994938,-0.14954868016076908,#Horror
0.62411454198621,-0.5074939043124269,#Lucky Number
0.9076315282847611,0.5225643355187336,#OMGIMTRENDING
-0.4147622271027388,0.8880946036417501,#Vengeance Is Mine
0.4550886068115572,0.9519667390713251,#WEARESUPERIOR
-0.410801504709097,0.8448048246265399,#Yolo
-0.4213355881165589,0.8438674974806161,#nightslikethese
0.42148606307345193,0.8127465520197702,$1.11
-0.6868541563927815,-0.11539308469624089,$6 Man
-0.4125641108751911,0.8289449642137516,$lowdown
-0.0018713635528526534,0.4895010814954898,& Juan
0.3692120348205752,0.6424221182515333,& Teller
0.367194386500255,0.6389920622735138,& Teller 2
-0.7632567885434863,-0.18693178473034786,'76
0.8913590178142349,0.4211049307163905,'92 Skybox Alonzo Mourning Rookie Card
0.5795127112686042,-0.729181471717101,'Crocodile' Dundee II
-0.7413998409580398,-0.1632792437822227,'G' Men
-0.7304974098443521,-0.17179033104155736,'Gung Ho!': The Story of Carlson's Makin Island Raiders
-0.6981037215011701,-0.09969307042284752,'Master Harold' ... And the Boys
0.125110656931399,-0.2758730912726064,'Necromania': A Tale of Weird Love!
-0.8160015537779397,-0.3120797566549733,'Northwest Passage' (Book I -- Rogers' Rangers)
0.8563353173098123,0.3587883792580371,'Queens'land
-0.6541191527679289,0.12366298677308142,'Til Morning
0.5155654473359353,-0.7638780230111549,'Til There Was You
0.4022438772131961,0.7509871151261878,'Tis the Season
-0.3126388458396105,-0.5524233373251528,(500) Days of Summer
-0.6996748838243649,-0.05085742122946069,(Menya zdes net)
0.8839237181606246,0.43854530028033456,(Terep)Szemle 2.
0.4435939176979234,0.6752379466640397,(This Is Known as) The Blues Scale
0.9085637959494453,0.5321005061916216,(sarah)
0.12701493307271008,-0.17463192022747068,... Just a Job
-0.6832198545160802,-0.013307720532533377,...Around
-0.6968882992266882,-0.1081756109058396,...Be yom hashlishi
0.1112387049112587,-0.23684113853246355,...E tu vivrai nel terrore! L'aldil
0.21166085015358907,-0.14028755943716384,...More Than 1000 Words
0.6206715724754365,-0.4739773703096752,"...and on the 7th Day, God Rocked"
-0.7011052520667275,-0.2251852265423262,.357
-0.7094990497525466,-0.13930895257185036,.45
0.13054785496967664,-0.29548082896531586,.com for Murder
0.40404596186259956,0.6874460950828915,0 Feet Away
0.14200247645479716,-0.2801390006062924,00 - Zero Zero 3D
0.8573685112787303,0.29696956061971924,008
-0.69844457543586,-0.11133506880622082,03:34 Terremoto en Chile
0.11489975303108359,-0.3679209726648826,07-y menyaet kurs
0.16120505964027015,-0.16175829544213974,1 - Nenokkadine
0.22720916064033206,-0.16977787213959256,1 More Hit
-0.6898953887703139,-0.05974684109896081,1 Out of 7
0.37865228334202256,0.6011295875645919,"1 Phone, 2 Phone, 3 Phone, 4"
-0.24086422884246,-0.5742623183292338,1 chance sur 2
-0.2214709250122243,-0.43070152193441935,1 para 1
0.40400984162661513,0.7736888998224078,"1,001 Movies You Must See (Before You Die)"
0.033273917750248946,0.4883340024503065,1-0
0.3811543170861371,0.6288984922325436,1-800-Suicide
0.8779665771839976,0.43920518603850967,1-900-Drinking-Buddy
0.12130100218143315,-0.2778339814289007,10 Cent Pistol
-0.4417651933094156,0.846806561702301,10 Cents a Minute
-0.7187162021515369,-0.11193012335548537,10 Cloverfield Lane
-0.6809518548578133,-0.00954112612610366,10 Days in a Madhouse
0.20172494292591495,-0.1949904935044139,10 MPH
0.20201918255125098,-0.1747007645814207,10 Questions for the Dalai Lama
0.523126353607335,-0.7700263208775089,10 Rules for Sleeping Around
-0.3158847373524411,-0.5762526872493255,10 Things I Hate About You
0.642869363247911,-0.4167157946068191,10 Tricks
-0.37864188428532486,1.015724763903868,10 Years Later
-0.723857478980569,-0.15458902433653227,10 to Midnight
-0.7217455424559489,-0.2818203387430412,"10,000 BC"
0.1288367420666024,-0.29962627686962545,"10,000 Days"
-0.663150666225426,0.04245335983959998,10/10
0.11515169983241948,-0.28057298314240414,100 Feet
0.12422710319544833,-0.29056135161943986,100 Ghost Street: The Return of Richard Speck
0.5983034627302531,-0.5755979228821749,100 Mile Rule
0.2370125372364682,-0.025222176294761717,100 Miles to 40
0.4535574154854567,0.6386939002110328,100 Mountains
-0.6965547409913078,-0.0740727966876781,100 Proof
0.013256850865873325,-0.48726497341617514,100 Rifles
0.1329325433866851,-0.25663175677886496,100 Tears
0.17594749601997528,-0.27601695872632714,100 Yen: The Japanese Arcade Experience
-0.441690537309839,0.8011387384965396,1000 Words
0.5936020007628067,-0.6015140928477692,101 Dalmatians
-0.700018999854018,-0.0721774245366569,101-y kilometr
0.6016356333905389,-0.5985368392216667,102 Dalmatians
-0.6762220670617659,-0.03316365865402301,107 Street
-0.4647666807207323,0.78369385110557,10:30 Check-Out
-0.717075450376563,-0.13903784542612838,10th & Wolf
0.25037365262893346,-0.05361616854209569,10th Gear Jettride: 3800 Miles to a Cure
0.37634013721256293,0.6810291884881408,11 PM
-0.6727582639918216,0.037011483200264476,116 Muscles
0.8965200621778666,0.4631925674332576,11:11
-0.23777477723530896,-0.41983848501667925,11:14
-0.4603649733867157,0.7037386013769636,11:32 P.M.
0.1283793205417139,-0.3434442998331507,11:58
-0.6927575778632253,-0.028249972367952625,12
-0.6934515395853792,-0.0025343402897339573,12 Angry Men
